run_id,algorithm,execution_target,optimizer,package_index,package_name,evaluation_index,objective_value,best_objective,best_bitstring,coverage_bitstring,best_qubo_energy,shots_total,shots_feasible,improved
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,1,6772.627834342497,6772.627834342497,10001011,10001,316.5039820799975,128,9,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,2,4270.37140486125,4270.37140486125,10010101,10010,-215.01732096000342,128,15,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,3,4714.914391053749,4270.37140486125,01100101,01100,-265.2257899200049,128,19,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,4,4199.308239993749,4199.308239993749,10001101,10001,-198.85612032000063,128,25,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,5,5231.171176139998,4199.308239993749,01001101,01001,-129.68002944000546,128,18,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,6,4331.29587681375,4199.308239993749,10001101,10001,-198.85612032000063,128,27,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,7,4497.420777963748,4199.308239993749,01100101,01100,-265.2257899200049,128,18,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,8,4223.651398151248,4199.308239993749,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,9,4260.458799577499,4199.308239993749,10001101,10001,-198.85612032000063,128,28,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,10,4358.863216743749,4199.308239993749,10001101,10001,-198.85612032000063,128,24,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,11,4217.062359997497,4199.308239993749,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,12,4178.141935597499,4178.141935597499,10001101,10001,-198.85612032000063,128,25,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,13,4177.209243723749,4177.209243723749,10001101,10001,-198.85612032000063,128,25,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,14,4160.1046832474985,4160.1046832474985,10001101,10001,-198.85612032000063,128,24,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,15,4192.711822844999,4160.1046832474985,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,16,4349.064119351248,4160.1046832474985,10001101,10001,-198.85612032000063,128,24,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,17,4197.430597717499,4160.1046832474985,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,18,4151.440090931247,4151.440090931247,10001101,10001,-198.85612032000063,128,25,1
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,19,4174.7959503412485,4151.440090931247,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,20,4158.4794673012475,4151.440090931247,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,21,4212.091158794998,4151.440090931247,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,22,4221.485743994997,4151.440090931247,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,23,4421.055589518748,4151.440090931247,10001101,10001,-198.85612032000063,128,25,0
qaoa_local_cobyla_n5_m1_p1_lam515p360102_20260405T093632Z,qaoa,local,cobyla,0,Young Driver Budget,24,4400.455549814998,4151.440090931247,10001101,10001,-198.85612032000063,128,26,0
